"ENSG_ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"ENSG00000100242"	0.0885504115847775	6.43633596433805	0.806395060655384	0.435576728671362	0.724305226146841	-7.13716815719184	"SUN2"
"ENSG00000100243"	-0.0545639759499306	8.14935312812924	-0.421070998787436	0.681085232951418	0.869054992583171	-7.32476388229345	"CYB5R3"
"ENSG00000100246"	0.101206558997406	6.7144911199154	0.689074292113081	0.503774758417512	0.769334411966433	-7.22813880358013	"DNAL4"
"ENSG00000100258"	0.319115451989224	5.8001977891317	3.31395015701398	0.00611417253709873	0.106074861125592	-3.24081511153165	"LMF2"
"ENSG00000100263"	0.0948725603505514	4.30437121410953	0.710472827679536	0.490877229563403	0.76123527926486	-6.99245249496568	"RHBDD3"
"ENSG00000100266"	0.373102510227458	7.40514679654478	4.29832721242417	0.00101564383767866	0.0350776095580361	-1.42081327088667	"PACSIN2"
"ENSG00000100271"	0.065801416532258	4.82380394052457	0.437094773882039	0.669740823995876	0.864350399735894	-7.2546494315688	"TTLL1"
"ENSG00000100280"	-0.021692789301615	7.37870881764957	-0.191583908680862	0.851245186321314	0.944135498233353	-7.43720018946417	"AP1B1"
"ENSG00000100281"	-0.0314884117908774	4.99383606955625	-0.413294796011156	0.686620269629994	0.871552004346575	-7.29313529390945	"HMGXB4"
"ENSG00000100284"	0.0355996100453577	6.68165333190301	0.305799707587471	0.764953932883343	0.908390128565348	-7.42941488410392	"TOM1"
"ENSG00000100285"	0.721111862514034	-1.05440261761593	1.16311124229572	0.26720717208803	0.596702810110098	-5.32242313969326	"NEFH"
"ENSG00000100288"	0.238022346247633	5.58992394670916	0.721746205106397	0.484163593545644	0.757150834128819	-7.16287906069782	"CHKB"
"ENSG00000100290"	0.37589151415778	3.9687627854017	2.58864855382615	0.0235818922561012	0.207091076586786	-4.29313244237183	"BIK"
"ENSG00000100292"	0.142101013668328	4.2851645664549	0.833011943111667	0.420975114364182	0.716891756142806	-6.88801742635288	"HMOX1"
"ENSG00000100294"	0.11534922949148	5.51729941224772	0.94737634165239	0.36198213737893	0.673243134007912	-6.96830086884392	"MCAT"
"ENSG00000100296"	-0.184180462958336	4.32602517944242	-1.55072280398173	0.146715764148894	0.462168253962003	-6.0969614578315	"THOC5"
"ENSG00000100297"	0.141167104940937	4.25688012250132	1.27723084365564	0.225482609992492	0.552733146430955	-6.42114297822243	"MCM5"
"ENSG00000100299"	0.285909036359743	5.89349480316464	1.7561802307915	0.104310533409482	0.404269705635229	-5.97650285677206	"ARSA"
"ENSG00000100300"	-0.0988457479813123	6.75920985645941	-0.662382848251319	0.520141975724045	0.778866608170043	-7.24553562902951	"TSPO"
"ENSG00000100302"	0.4053568973929	1.37061962297714	0.841845252601952	0.41620163509149	0.714712063463484	-6.12066101343152	"RASD2"
"ENSG00000100304"	-0.348416859170723	6.10984980378308	-2.22218190307684	0.0460802426680213	0.282971490600743	-5.24056635931028	"TTLL12"
"ENSG00000100307"	0.0998010954901218	6.37739127793357	0.61432767335656	0.550374506789598	0.797078903239688	-7.27751456565073	"CBX7"
"ENSG00000100311"	-0.416781254453702	1.38886728144615	-0.76890521236613	0.456694661238884	0.738756690742242	-6.23468306822901	"PDGFB"
"ENSG00000100316"	-0.0594872232540116	9.51821356618874	-0.348839386144243	0.733204241860669	0.894862971323478	-7.28106019564463	"RPL3"
"ENSG00000100319"	0.0453814629450848	3.287881269819	0.274833215181185	0.788080316142533	0.917235904880788	-6.96080554981702	"ZMAT5"
"ENSG00000100320"	0.103987024775318	6.33451120651313	0.74210125469146	0.47218477188496	0.74838052201493	-7.18668773415572	"RBFOX2"
"ENSG00000100321"	-0.262490649767622	5.9681209887465	-0.982049450841272	0.345302552329458	0.660810563272528	-6.96842943384532	"SYNGR1"
"ENSG00000100324"	-0.00414620624156736	5.71382752658683	-0.0392337885548674	0.969343841573389	0.988757643507278	-7.45214323307529	"TAB1"
"ENSG00000100325"	-0.105986289925165	6.51686741890818	-0.889620220741872	0.391012387778364	0.697432681386794	-7.0662397460657	"ASCC2"
"ENSG00000100330"	0.166181894146343	7.1411025576381	2.06182176310267	0.0613799976600352	0.32061696294655	-5.50442446252995	"MTMR3"
"ENSG00000100335"	-0.0813356999789328	5.64073021740563	-0.809141319696361	0.434055069310396	0.723010149312094	-7.10525417393254	"MIEF1"
"ENSG00000100336"	-1.24610555527879	2.83122796144526	-2.51880715410272	0.0268251938320472	0.220248959884177	-4.2127549452103	"APOL4"
"ENSG00000100342"	-0.139614645971453	7.17259329028311	-0.479670538970812	0.640014417055909	0.850026980046775	-7.34155656925402	"APOL1"
"ENSG00000100344"	-0.500617611840038	0.969791141306051	-1.02313139524197	0.326264358869236	0.646291105512979	-5.91658339378338	"PNPLA3"
"ENSG00000100345"	0.376565306417744	9.11649492210387	1.68889296955096	0.116818697160401	0.425080394148979	-5.99540494091488	"MYH9"
"ENSG00000100347"	-0.137789528767257	5.79797890311642	-1.81308293016737	0.0946824724929142	0.389411759503205	-5.89161682443541	"SAMM50"
"ENSG00000100348"	-0.0320528421559914	6.29025292666884	-0.303008033721834	0.767029523221964	0.909300934250526	-7.42777553998719	"TXN2"
"ENSG00000100350"	0.115228092372847	3.50337676542215	0.425146004193261	0.678192368808107	0.867736484333715	-6.95603574753334	"FOXRED2"
"ENSG00000100353"	-0.0133671006181304	7.8839844273859	-0.152151263320934	0.881574945004573	0.95668738046391	-7.42061628541311	"EIF3D"
"ENSG00000100354"	0.081465613372667	5.95516594162562	0.874629691617104	0.398801727493381	0.703253665734379	-7.06500852042354	"TNRC6B"
"ENSG00000100359"	0.115505908566072	7.76174245973588	0.945193371894717	0.363051036193036	0.674057312985305	-6.97566604548764	"SGSM3"
"ENSG00000100360"	0.242505707411741	6.64990395653658	0.784820975170339	0.447650937680991	0.733190722241126	-7.15535505189807	"IFT27"
"ENSG00000100364"	-0.168355300677744	7.30922601649628	-1.60633863906594	0.133963295989205	0.446868499440724	-6.19662502126617	"KIAA0930"
"ENSG00000100365"	1.08011057703687	-1.38982784420505	1.90089735621269	0.081392696743732	0.365434535353169	-4.32391128636792	"NCF4"
"ENSG00000100372"	-0.193719101859104	4.71782665212676	-1.92642237410572	0.0778621801153483	0.358806048203878	-5.60663863026853	"SLC25A17"
"ENSG00000100376"	0.111657397977434	4.72881079158004	0.247890223735003	0.808375688952577	0.926908503247813	-7.30434162457191	"FAM118A"
"ENSG00000100379"	-0.46242141900095	4.0724794514697	-2.71910362588583	0.0185183777688538	0.185269132090669	-4.13293809558514	"KCTD17"
"ENSG00000100380"	-0.126442140938302	6.22417602018274	-1.0682276890132	0.306264508788989	0.629949165538743	-6.88779560144633	"ST13"
"ENSG00000100385"	-0.574192713835418	0.936317343243824	-0.829702637267379	0.422772747274658	0.717800286297317	-6.09201404501694	"IL2RB"
"ENSG00000100387"	-0.103936836481216	5.5379860576694	-1.0222990262437	0.32664232455876	0.646464610557843	-6.90129006079307	"RBX1"
"ENSG00000100393"	0.0937725839386543	6.9802142236407	0.868244689484076	0.402151288008241	0.704449720250621	-7.07952862928558	"EP300"
"ENSG00000100395"	0.131669999661103	6.44567322893044	1.22709274918786	0.24312567336467	0.571089824463042	-6.71316452102019	"L3MBTL2"
"ENSG00000100399"	0.203790166448745	2.21157591275493	0.912783558275796	0.379182519679523	0.68781945430239	-6.27099334974235	"CHADL"
"ENSG00000100401"	-0.003509461586364	6.62921833824471	-0.0377092370305479	0.970534458972406	0.98916190557127	-7.47914573005412	"RANGAP1"
"ENSG00000100403"	0.126586560849741	7.2928636231994	0.857621083889178	0.407766461391686	0.707944172810076	-7.07743279131708	"ZC3H7B"
"ENSG00000100410"	-0.0570207242995835	4.30892657988398	-0.565405714400016	0.582129434427993	0.815800396856979	-7.09921564063656	"PHF5A"
"ENSG00000100412"	0.000485069253512549	7.24711500670808	0.00279879166536724	0.997812500062246	0.998891682952212	-7.46313476982642	"ACO2"
"ENSG00000100413"	0.182780349668488	5.80066748164173	1.15033635419491	0.272230454977061	0.602142366879323	-6.77747899670758	"POLR3H"
"ENSG00000100416"	0.170412408712594	4.04542935240973	0.875677860176412	0.398253674692348	0.702911254213622	-6.79412116847022	"TRMU"
"ENSG00000100417"	0.435955118478486	5.00363607931155	2.1062490879935	0.0567215558510487	0.310782194726109	-5.32871494077997	"PMM1"
"ENSG00000100418"	0.05777110586045	5.41280269128744	0.638179102018563	0.535247670873159	0.787535629491606	-7.21133024333596	"DESI1"
"ENSG00000100422"	-0.745413576037164	5.54225381181574	-3.30602953426258	0.0062048942452124	0.106765980212153	-3.25247569032903	"CERK"
"ENSG00000100425"	0.121003574988723	5.98818415300906	1.3362151236642	0.206062480597102	0.531713423729536	-6.56776331416845	"BRD1"
"ENSG00000100426"	0.0312852236173979	5.68164067854149	0.411122308401615	0.6881700401702	0.872561902988406	-7.3595059227892	"ZBED4"
"ENSG00000100427"	1.02651849530062	-1.33119627537419	1.41603591209861	0.181986248776355	0.504718476926136	-4.97948783883873	"MLC1"
"ENSG00000100429"	0.527190042965785	0.809808281876386	0.842639274853489	0.415774319833306	0.714473937757191	-5.98458693809215	"HDAC10"
"ENSG00000100439"	-0.15246819735821	6.05256972649373	-0.809832146949678	0.433672838637242	0.722822772105579	-7.12683614738524	"ABHD4"
"ENSG00000100441"	0.0668169340854616	6.59746245101935	0.850685804787478	0.411460452512645	0.71097908185259	-7.10076645875915	"KHNYN"
"ENSG00000100442"	-0.222686358206951	4.72023380542368	-1.3973018511619	0.187415910587928	0.511918650915364	-6.37645753351217	"FKBP3"
"ENSG00000100445"	0.127937718514577	2.23354506242771	0.422755918891708	0.679888455710553	0.868340770412437	-6.61462275819909	"SDR39U1"
"ENSG00000100461"	0.207854069007756	7.34116423206688	1.92790506622354	0.0776614772746808	0.358806048203878	-5.71341454770317	"RBM23"
"ENSG00000100462"	0.127872909056024	6.76969740522193	1.40215394884585	0.18599684411206	0.509590986108559	-6.49603035530859	"PRMT5"
"ENSG00000100473"	-0.377484543032211	-0.427653852701128	-0.787163727594237	0.446329476417133	0.73205415836686	-5.83057859696126	"COCH"
"ENSG00000100478"	-0.242742271414884	2.98663071617641	-1.84335202323137	0.0898942657510601	0.380802976627767	-5.33416983130449	"AP4S1"
"ENSG00000100479"	-0.120153807220497	-0.976558086695235	-0.319278533158705	0.754959565037808	0.904154110323896	-5.97420425012142	"POLE2"
"ENSG00000100483"	-0.177046886395589	2.05579132516781	-0.891686937913942	0.389946706429787	0.696695415271029	-6.27658151535167	"VCPKMT"
"ENSG00000100485"	-0.251280421777398	5.72021444915887	-1.46561852365166	0.168248102421127	0.489718376103759	-6.39024442300618	"SOS2"
"ENSG00000100490"	-0.258939833079924	3.84303086303006	-1.01208360035386	0.331307120745947	0.650046101315134	-6.641429801345	"CDKL1"
"ENSG00000100503"	0.14380287373045	7.08399598611268	1.06044359551638	0.309649911305535	0.632697478817667	-6.89096927494606	"NIN"
"ENSG00000100504"	-0.657693977088775	6.98934822806418	-2.26713416225486	0.0424865442942926	0.27258927032438	-5.15394264368178	"PYGL"
"ENSG00000100505"	0.285614445060797	0.2990572227113	0.842539841506696	0.415827815406724	0.714473937757191	-5.89449281495538	"TRIM9"
"ENSG00000100519"	-0.172245756161918	5.42020695277427	-1.55631506332952	0.145387704189638	0.460648764255805	-6.24277527799031	"PSMC6"
"ENSG00000100522"	-0.501328498874333	4.81649131504678	-2.92752588813215	0.0125636382920368	0.151976282981237	-3.88329470654241	"GNPNAT1"
"ENSG00000100523"	0.0440402303869769	3.53719649371891	0.273623099261051	0.78898851429601	0.917323204402519	-7.03068569957082	"DDHD1"
"ENSG00000100526"	-0.687018858842622	-0.3561221675231	-1.58189835076522	0.139443713445128	0.453372495980392	-4.99815067977293	"CDKN3"
"ENSG00000100528"	-0.471831415297224	6.1345073761349	-2.84635968743704	0.0146152421711562	0.164706186935335	-4.1309044087964	"CNIH1"
"ENSG00000100532"	-0.236225918321585	3.36571783465238	-1.57026347847482	0.1421203448289	0.456051290649618	-5.83914840025767	"CGRRF1"
"ENSG00000100554"	-0.19685829931388	7.26965015129546	-2.27771577684068	0.0416802220167115	0.269856145837446	-5.13165345838879	"ATP6V1D"
"ENSG00000100558"	-0.960305878812583	3.72071230792977	-4.319700755623	0.000977860504671916	0.0342852998768442	-1.11431464737581	"PLEK2"
"ENSG00000100564"	-0.559642641193299	3.67035064920627	-3.87504431787553	0.00217455330598938	0.0563274218290234	-1.90776279229079	"PIGH"
"ENSG00000100567"	-0.259054401526045	6.14904064429302	-2.19091433808636	0.0487479016329587	0.290354296984984	-5.29446830332673	"PSMA3"
"ENSG00000100568"	-0.101778341664684	5.78776418462604	-0.779806166111619	0.450488027622526	0.735293193505202	-7.13892295543447	"VTI1B"
"ENSG00000100575"	-0.214538430413024	3.41770611060243	-1.67638598263895	0.119284983344556	0.428278435157957	-5.69960849619517	"TIMM9"
"ENSG00000100577"	0.00599803193565762	4.52806169920896	0.0453092862347584	0.964599901663377	0.986542046234343	-7.30821226985763	"GSTZ1"
"ENSG00000100578"	-0.30535893136166	4.75868830033314	-2.70707912837592	0.018936465745407	0.186331601990951	-4.2742724691646	"KIAA0586"
"ENSG00000100580"	-0.148095879550529	5.01977353740016	-1.01402906417462	0.330415012121868	0.649229249311415	-6.85905752178595	"TMED8"
"ENSG00000100583"	-0.134925210848423	5.84411930963334	-0.490842324205814	0.632318279976811	0.844876046501593	-7.33366930579926	"SAMD15"
"ENSG00000100591"	0.124444223483801	8.11778024729875	0.865129430564346	0.403792436785896	0.70598843877791	-7.0318835218132	"AHSA1"
"ENSG00000100592"	-0.145013586054933	5.81885668544184	-1.57623743760666	0.140740513875992	0.454524840104557	-6.24235225593675	"DAAM1"
"ENSG00000100596"	-0.00302149791675266	6.79525576609287	-0.0313067738092467	0.975535316111619	0.990483391081694	-7.47749445019349	"SPTLC2"
"ENSG00000100599"	0.37628534707809	4.76598841292286	1.6325637023733	0.128292372417271	0.438505981940273	-6.03293024717238	"RIN3"
"ENSG00000100600"	0.0628177056750987	5.90380790896504	0.596357776334238	0.561926368128105	0.802405193365279	-7.27381003190126	"LGMN"
"ENSG00000100601"	-0.153244741445027	3.65021846084432	-1.35651327891884	0.199704167305464	0.525728604260344	-6.1957863313174	"ALKBH1"
"ENSG00000100603"	-0.0152105353599126	6.4554973109299	-0.182149944145344	0.858480765038413	0.946454168155582	-7.46158820120266	"SNW1"
"ENSG00000100604"	5.06908141959188	-1.57214146294326	3.94457220875877	0.00191647012570258	0.0518679750979623	-1.08927458425438	"CHGA"
"ENSG00000100605"	0.339067943422074	6.23804545411377	1.72794310789349	0.109406456832428	0.412583452926902	-6.03310038339529	"ITPK1"
"ENSG00000100612"	-0.280005779715549	5.58919502819997	-0.974259195524768	0.349001236980239	0.663498996882601	-6.95569027520818	"DHRS7"
"ENSG00000100614"	-0.180930504542983	5.90203685590479	-1.63789393505866	0.127165795521694	0.438019329310897	-6.15873509004797	"PPM1A"
"ENSG00000100625"	-0.155609686483782	6.5557138198911	-1.21802103876413	0.246432058621469	0.574323576884758	-6.72472103991131	"SIX4"
"ENSG00000100626"	0.52889014746718	-1.05995010219562	1.40613882793013	0.184838113084428	0.507874997439976	-5.05445278588681	"GALNT16"
"ENSG00000100628"	0.819676351284811	-1.07732875465883	1.13370795307918	0.278877748758535	0.607313900166906	-5.34398725735822	"ASB2"
"ENSG00000100629"	0.0113660355602279	3.94679456622337	0.0571962088954113	0.955322480163935	0.982478737698488	-7.1802494931914	"CEP128"
"ENSG00000100632"	-0.119856453662983	6.46695024696144	-1.13151501613542	0.279763607819822	0.608300181239776	-6.82300914243376	"ERH"
"ENSG00000100644"	0.514108652080299	7.23034997881012	3.0164073733408	0.0106445304470959	0.141424555720076	-3.81120820550016	"HIF1A"
"ENSG00000100647"	0.0391837087819553	7.13430008946979	0.397818919433695	0.6976921934559	0.8777417917671	-7.38339908829105	"SUSD6"
"ENSG00000100650"	0.254903687662961	7.73184689720062	1.80717542356023	0.0956434122464782	0.390903548356913	-5.88467943092065	"SRSF5"
"ENSG00000100652"	-1.65232387559183	-1.42746766755804	-3.05406494043131	0.00992249483083714	0.136508559278047	-2.55575313825851	"SLC10A1"
"ENSG00000100664"	-0.153547892204173	8.02662123114357	-1.4802406096876	0.164367899127062	0.484812772438675	-6.33832776975298	"EIF5"
"ENSG00000100697"	-0.191544656730136	6.06278352720339	-1.84266269308399	0.0900008233105023	0.380802976627767	-5.85773925375713	"DICER1"
"ENSG00000100711"	0.102082888384019	5.89173322562916	1.24804915315052	0.235622118912196	0.562868098154199	-6.67130066354136	"ZFYVE21"
"ENSG00000100714"	0.1878335636642	5.53623907282458	1.79715271682698	0.0972938800222129	0.393586012600005	-5.89130751736665	"MTHFD1"
"ENSG00000100722"	0.0142829415826009	6.48411113573125	0.159307440203734	0.876054646767355	0.954320659225099	-7.46596944998638	"ZC3H14"
"ENSG00000100726"	0.503274936606569	5.25866206534834	2.29844876949084	0.0401424478405934	0.265020326114502	-5.03310284630799	"TELO2"
"ENSG00000100731"	-0.079097305128089	5.99703366531007	-0.628182189785895	0.54155896354036	0.791057827437598	-7.2593278027747	"PCNX1"
"ENSG00000100739"	-0.225420299298787	0.779124982071409	-1.00703887084868	0.333628600694708	0.651818269363947	-5.87730660482478	"BDKRB1"
"ENSG00000100744"	-0.596527151681816	4.96239187887366	-4.89175081365842	0.000362146551475008	0.019413292357834	-0.294079492003255	"GSKIP"
"ENSG00000100749"	-0.0968952761771034	4.13839200105123	-0.59161388828022	0.564997890363027	0.804829127776349	-7.04902915828731	"VRK1"
"ENSG00000100767"	-0.180060368535741	4.40356731000287	-0.569046712606271	0.579733103234061	0.814643235376626	-7.11991182384388	"PAPLN"
"ENSG00000100784"	-0.118794997945319	5.26520577169056	-0.821167403756621	0.427432492849869	0.719155687194327	-7.06390272925373	"RPS6KA5"
"ENSG00000100796"	-0.169747269966251	6.35612177130483	-1.38571969327056	0.19083971692992	0.515891477775509	-6.51703574316389	"PPP4R3A"
"ENSG00000100802"	0.218333105108887	3.98759790522439	1.64003220776787	0.126716301530757	0.437317705804879	-5.87125513071236	"C14orf93"
"ENSG00000100804"	0.0344612396443873	7.19953498980516	0.290845513022228	0.776094095252519	0.911940747970289	-7.42010822770153	"PSMB5"
"ENSG00000100811"	0.00652214967261955	6.73143548199182	0.0671683318455484	0.947544713500312	0.980585072624447	-7.47666351931132	"YY1"
"ENSG00000100813"	0.25901017026113	7.66063920194604	2.88542786022539	0.0135892459962319	0.15863076366604	-4.03274757509087	"ACIN1"
"ENSG00000100814"	0.132262353991928	4.15007359473075	0.763138080449202	0.460000098513197	0.740995633804063	-6.91782279219619	"CCNB1IP1"
"ENSG00000100815"	-0.257861041964929	6.25519223584441	-1.6174141486656	0.131542162242071	0.444254775132305	-6.19947304094828	"TRIP11"
"ENSG00000100823"	0.0827009914710599	6.73532547357993	0.858635166396096	0.407228195679248	0.707492135559504	-7.09305307470037	"APEX1"
"ENSG00000100836"	0.21624609657598	5.57488332411009	1.0059570254767	0.334127981183711	0.651824208339841	-6.913075309769	"PABPN1"
"ENSG00000100842"	-0.172306711686247	3.64407479940613	-0.946428213812122	0.362446118083646	0.67371366763193	-6.6502782708838	"EFS"
"ENSG00000100852"	-0.523000915368664	6.80350127962592	-2.59439028842891	0.0233329477720249	0.206268304153121	-4.58648624727968	"ARHGAP5"
"ENSG00000100865"	-0.162149406489434	4.37255633279334	-1.26019498718354	0.231358472850474	0.55801063134211	-6.48354613464568	"CINP"
"ENSG00000100883"	-0.221585096637508	6.44988486831834	-2.37749948111581	0.0347621927504052	0.250874607051982	-4.9782018713571	"SRP54"
"ENSG00000100888"	0.207095192421136	7.05236099429652	2.48456225022293	0.0285699945847418	0.228099945264264	-4.78311894059308	"CHD8"
"ENSG00000100889"	0.132879702479488	4.75580786804884	0.59366466232066	0.563668959870728	0.803736247185497	-7.15570337338079	"PCK2"
"ENSG00000100890"	0.0298166542977949	5.34771816913183	0.284999071513705	0.780463745241046	0.913924185834283	-7.37839245719532	"PRORP"
"ENSG00000100897"	-0.0269138041181476	7.15786872364102	-0.263538267304648	0.796569694856342	0.920787082123508	-7.42920027787254	"DCAF11"
"ENSG00000100902"	-0.159978416060165	6.1643714466765	-1.2332639328105	0.240896604944232	0.569252280201229	-6.70188295047651	"PSMA6"
"ENSG00000100906"	0.0203044989297574	6.21612496250053	0.0909450753708568	0.929024305588574	0.973190480012284	-7.47072667543648	"NFKBIA"
"ENSG00000100908"	-0.023716447474905	3.55494000181515	-0.178117578625937	0.861577610974324	0.947861341749695	-7.06329351407635	"EMC9"
"ENSG00000100911"	0.140852479553605	5.97382523566811	1.34808854163895	0.202323328601546	0.528614432499786	-6.55184167622696	"PSME2"
"ENSG00000100916"	-0.246015172352155	3.16827126002035	-1.61186521320114	0.132750357816944	0.445597271795074	-5.72563191757707	"BRMS1L"
"ENSG00000100918"	0.523236999703804	6.63277365454425	2.21250633578061	0.0468905992584804	0.285789762995936	-5.26051558444995	"REC8"
"ENSG00000100926"	0.0898487720415302	7.33574925741281	0.729436564479745	0.479616127070285	0.753194243665177	-7.17940322498334	"TM9SF1"
"ENSG00000100934"	0.00662860606840709	4.89959712385787	0.0446044453120585	0.96515019478488	0.986740434917125	-7.36929709885247	"SEC23A"
"ENSG00000100938"	0.0964847927530057	6.82879446226572	0.976659350838012	0.347858668691256	0.662774753680137	-6.98250776765371	"GMPR2"
"ENSG00000100941"	0.219369971073657	6.15313234994403	1.49021146511267	0.161765745165551	0.481747754034324	-6.37146002765538	"PNN"
"ENSG00000100949"	-0.00294306198183847	5.35791041097157	-0.0303142163372475	0.976310688934329	0.990580064686073	-7.42329723176619	"RABGGTA"
"ENSG00000100968"	0.374281102726453	3.66391356660196	0.918951719540843	0.376074597358158	0.684497799262514	-6.63676620169208	"NFATC4"
"ENSG00000100979"	-0.62460236045867	6.30725179124245	-2.43913557636342	0.0310549088977255	0.2373323884159	-4.86693068449116	"PLTP"
"ENSG00000100982"	0.213289357960526	5.75958632736632	1.5974641434614	0.135931221507673	0.448866080293469	-6.20267498620807	"PCIF1"
"ENSG00000100983"	0.000574366603306231	6.393543140457	0.00539554163555134	0.995782929532937	0.998011275076539	-7.47873736453027	"GSS"
"ENSG00000100985"	-0.825400119071074	3.97917533632256	-0.774427952772721	0.453543445798851	0.73682576832551	-6.91054334123223	"MMP9"
"ENSG00000100991"	0.0887649577834244	6.83998472872143	1.0088936166248	0.332773712730053	0.651562576159083	-6.95032554553976	"TRPC4AP"
"ENSG00000100994"	0.707432559507001	7.68036382772119	4.48731267665429	0.00072777263768433	0.0287056684704808	-1.06915501845314	"PYGB"
"ENSG00000100997"	0.22381642869974	5.53479052169339	2.27304958847288	0.0420339741465894	0.270808221368056	-5.11451637155523	"ABHD12"
"ENSG00000101000"	0.86595617212325	0.809877046140936	2.58795234149128	0.0236122536186669	0.207218135813286	-3.55091633809495	"PROCR"
"ENSG00000101003"	0.189156283532215	0.834350800900864	0.545477797905631	0.59533676399247	0.823413148137289	-6.22207941095651	"GINS1"
"ENSG00000101004"	0.615865029672508	4.44428092220139	2.98246468638146	0.0113402263359487	0.146870751622489	-3.66502156860615	"NINL"
"ENSG00000101017"	-0.261542296044012	4.28687075510045	-1.46959202642651	0.167186071372032	0.4884704155996	-6.20452446009189	"CD40"
"ENSG00000101019"	-0.0423506064936987	5.90928693211282	-0.382813894024704	0.708497060045712	0.883412200834884	-7.38608107750324	"UQCC1"
"ENSG00000101040"	0.0901826050415293	7.22117233736151	0.986156026963215	0.343364196316147	0.658805876966073	-6.96065325824908	"ZMYND8"
"ENSG00000101049"	0.117075055632583	-1.11132235826888	0.190908774389178	0.851762534244993	0.944306970773172	-5.97143421394079	"SGK2"
"ENSG00000101052"	-0.0989701019258042	6.04505571454138	-0.97253302617544	0.349824621505809	0.664154935729065	-6.97950935651085	"IFT52"
"ENSG00000101057"	-0.536324740121816	0.844128284621799	-1.25720697524053	0.232401610305334	0.558956205303172	-5.63897628161949	"MYBL2"
"ENSG00000101076"	2.13195005022577	-1.31329167753031	2.88034484144541	0.0137185784476273	0.159215645955858	-2.78160510563997	"HNF4A"
"ENSG00000101079"	-0.0386160445547281	6.11559896699634	-0.217663063730091	0.831318616226746	0.936566822737858	-7.44722282732159	"NDRG3"
"ENSG00000101082"	-0.249094096993151	0.544415314899893	-0.575793750734039	0.575306363909532	0.811865081677321	-6.16791151082041	"SLA2"
"ENSG00000101084"	-0.108418038139792	2.2965990909951	-0.392815849775109	0.701287288208037	0.879178873717987	-6.66174892484261	"RAB5IF"
"ENSG00000101096"	-0.0380027243651391	4.97784011805937	-0.16634693875437	0.870630982616043	0.951948382630426	-7.36782592317429	"NFATC2"
"ENSG00000101104"	0.631104459740879	3.37889847973101	0.758629044036236	0.462594949790795	0.742856801232312	-6.66664324375818	"PABPC1L"
"ENSG00000101109"	-0.123267834392767	5.48969148253056	-1.38478488522194	0.191118305857166	0.515896907584788	-6.47821809780586	"STK4"
"ENSG00000101115"	0.548331797808931	-0.624681201350469	0.683276198581093	0.507303927741015	0.771119743021268	-5.81888058801452	"SALL4"
"ENSG00000101126"	0.05267233915706	7.29896704535322	0.640093684716337	0.534043733953135	0.787243539080382	-7.24412828761336	"ADNP"
"ENSG00000101132"	-0.360273123614582	2.59262087444528	-0.985370337044103	0.343734444496734	0.659354659766878	-6.33983290125159	"PFDN4"
"ENSG00000101138"	-0.0446709776830359	5.07195325197992	-0.55477526083778	0.589155621946826	0.820520783393659	-7.23081608588489	"CSTF1"
"ENSG00000101144"	-0.632969219275578	3.75715137920932	-2.62535658288571	0.0220339647847098	0.202071056438059	-4.23635515354818	"BMP7"
"ENSG00000101146"	-0.0521770112476094	5.29671648376102	-0.654104776661688	0.525280356186393	0.781641119037169	-7.19245722161997	"RAE1"
"ENSG00000101150"	0.145907615671672	6.98394545491851	1.40771036437863	0.184382796618784	0.507427303915798	-6.48430291649595	"TPD52L2"
"ENSG00000101152"	-0.00919765894154345	7.97003927452795	-0.0989194667641434	0.922821952011442	0.971745163574278	-7.42369120791676	"DNAJC5"
"ENSG00000101158"	0.0455812506547399	6.11647013122408	0.468037490155794	0.648075003388551	0.853769176112216	-7.35490130042911	"NELFCD"
"ENSG00000101160"	0.261428374770422	7.02364028290098	1.89833050356762	0.0817557177278211	0.365655094749531	-5.77243808304268	"CTSZ"
"ENSG00000101161"	0.209073254979636	7.31554684313598	1.93209663439962	0.0770966549870335	0.358246499835959	-5.70786829322579	"PRPF6"
"ENSG00000101162"	0.658500937039902	-1.48709779672785	0.982690490783941	0.344999456107851	0.660508380963306	-5.43386724127992	"TUBB1"
"ENSG00000101166"	-0.326469088536018	5.58045251601453	-2.22947138437687	0.0454785137750489	0.280882422265471	-5.20324038129569	"PRELID3B"
"ENSG00000101181"	0.0542482734142036	4.78183902724479	0.547693466986095	0.593860714379273	0.822848964333587	-7.19086877335712	"MTG2"
"ENSG00000101182"	0.00765205851095541	6.7477605263934	0.0961212257486026	0.924997798066641	0.972465759794271	-7.4738946642603	"PSMA7"
"ENSG00000101187"	-1.22333159506111	1.70244902553977	-2.18159512089447	0.0495708222890437	0.292149015895226	-4.52185887280085	"SLCO4A1"
"ENSG00000101189"	0.114312866725673	3.95650306410996	1.03696307145615	0.320030498582697	0.641507295405238	-6.62355100531501	"MRGBP"
"ENSG00000101190"	-0.308748874044598	3.99235136622126	-2.098844629965	0.0574742614749567	0.313176077832927	-5.19184187173094	"TCFL5"
"ENSG00000101191"	0.216073391032663	7.06674532641994	2.3112380551273	0.0392210245033073	0.263079026233149	-5.08624695952825	"DIDO1"
